videoID,ID,Religion_PRED,Race_PRED,Gender_PRED,Gender Identity/Sexual Orientation_PRED,Immigration_PRED,Ethnicity/Identitarian/Nationalism_PRED,Anti-semitism_PRED,n_flavors,predicted_at,Active_Columns,Label,TAGS,GroupedTAGS
tkqJOr3Rfl4,31244 - 31244,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
tn_GqNFeSEA,31269 - 31271,0,0,0,0,0,0,1,1,2023-08-10T14:52:22,Anti-semitism_PRED,Hate,Mainstream News,Mainstream News
tpvBsPL6hYs,31305 - 31310,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,PartisanLeft|SocialJustice,Social Justice
tq5z9JlG2FU,31313 - 31421,1,1,0,1,0,1,1,5,2023-08-10T14:52:22,"Religion_PRED, Race_PRED, Gender Identity/Sexual Orientation_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,WhiteIdentitarian,White Identitarian
tskVV-ZTKNE,31463 - 31463,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
ttEnL5BTn3M,31510 - 31512,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,Mainstream News,Mainstream News
tuf-qWBkAmE,31524 - 31536,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,LGBT,LGBT
tx3CUht_-FY,31565 - 31567,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
txLV5S01jzo,31649 - 31674,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|ReligiousConservative,AntiSJW
u2513c8Hj2g,31952 - 32014,1,0,0,0,0,0,0,1,2023-08-10T14:52:22,Religion_PRED,Hate,AntiSJW|WhiteIdentitarian,White Identitarian
u2_KEjgKAtU,32015 - 32023,0,0,0,0,0,0,1,1,2023-08-10T14:52:22,Anti-semitism_PRED,Hate,AntiSJW|PartisanRight,AntiSJW
u31Hy1qgiBc,32024 - 32088,1,1,0,1,0,0,1,4,2023-08-10T14:52:22,"Religion_PRED, Race_PRED, Gender Identity/Sexual Orientation_PRED, Anti-semitism_PRED",Hate,AntiTheist|SocialJustice|Socialist,Social Justice
u7S7h-Stb8E,32276 - 32292,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,SocialJustice,Social Justice
u9LzS5QHD0A,32297 - 32324,0,1,1,1,0,1,1,5,2023-08-10T14:52:22,"Race_PRED, Gender_PRED, Gender Identity/Sexual Orientation_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,WhiteIdentitarian,White Identitarian
u9q5NofXUzA,32400 - 32402,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,WhiteIdentitarian,White Identitarian
uCZ0UC8pyIU,32937 - 32937,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
uE46l2a4ULk,32488 - 32512,0,0,1,0,0,0,0,1,2023-08-10T14:52:22,Gender_PRED,Hate,LGBT,LGBT
uEG6Dz3QlX8,32513 - 32516,0,0,0,0,0,0,1,1,2023-08-10T14:52:22,Anti-semitism_PRED,Hate,WhiteIdentitarian,White Identitarian
uF1XE_0daZw,32524 - 32532,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,AntiSJW|PartisanRight,AntiSJW
uFiG5s7VYK8,32533 - 32533,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
uFp8oe3jk9M,32534 - 32535,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|PartisanRight,AntiSJW
uLC-kXSOJRM,32559 - 32563,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|PartisanRight,AntiSJW
uLogAd-S-wo,32564 - 32564,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,PartisanRight|WhiteIdentitarian,White Identitarian
uMSrXTw9VAc,32620 - 32628,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|PartisanRight,AntiSJW
uNvjBsQhbck,32638 - 32669,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|LGBT,LGBT
uQdwhgiqU8Y,32687 - 32728,1,1,0,0,0,1,1,4,2023-08-10T14:52:22,"Religion_PRED, Race_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,Black|SocialJustice,Social Justice
uRQkb53Kn4k,32963 - 32979,0,0,0,1,1,1,0,3,2023-08-10T14:52:22,"Gender Identity/Sexual Orientation_PRED, Immigration_PRED, Ethnicity/Identitarian/Nationalism_PRED",Hate,AntiSJW|WhiteIdentitarian,White Identitarian
uR_REWYolc0,32887 - 32911,0,1,1,0,0,0,1,3,2023-08-10T14:52:22,"Race_PRED, Gender_PRED, Anti-semitism_PRED",Hate,AntiSJW,AntiSJW
uSescl79OiM,32980 - 32984,0,0,0,0,0,0,1,1,2023-08-10T14:52:22,Anti-semitism_PRED,Hate,AntiSJW|PartisanRight,AntiSJW
uV28pTAnA7g,33127 - 33131,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
uVu_Nejqtxg,33164 - 33167,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,MissingLinkMedia|PartisanLeft|SocialJustice,Social Justice
uYrJldztWPo,33194 - 33195,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
uZbZtYpF6hY,33197 - 33200,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|PartisanRight,AntiSJW
u_Y3Za8wo7U,33250 - 33288,0,0,1,0,0,1,1,3,2023-08-10T14:52:22,"Gender_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,AntiSJW|PartisanRight|ReligiousConservative|WhiteIdentitarian,White Identitarian
uaGvYv4ts3A,32403 - 32403,1,0,0,0,0,0,0,1,2023-08-10T14:52:22,Religion_PRED,Hate,Mainstream News,Mainstream News
ubRAf3UYrW0,32474 - 32479,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,MissingLinkMedia|PartisanLeft|SocialJustice,Social Justice
ublfBpy0PQs,32420 - 32427,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,AntiSJW|LGBT,LGBT
uc3XbhvqGVk,32480 - 32482,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|PartisanRight,AntiSJW
udZ5C4f_QEw,32486 - 32487,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
uici8h51ny4,32555 - 32556,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|PartisanRight,AntiSJW
umlOIFpISUs,32938 - 32962,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
uqaxj0LA1Uc,32680 - 32686,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,LGBT|SocialJustice,LGBT
ur8sfszI5MQ,32866 - 32867,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
uriZVY3Vom4,32870 - 32886,0,0,0,1,0,0,1,2,2023-08-10T14:52:22,"Gender Identity/Sexual Orientation_PRED, Anti-semitism_PRED",Hate,AntiTheist|SocialJustice|Socialist,Social Justice
usZw1XAbP8E,33038 - 33073,0,1,1,1,1,1,1,6,2023-08-10T14:52:22,"Race_PRED, Gender_PRED, Gender Identity/Sexual Orientation_PRED, Immigration_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,AntiSJW|PartisanRight|ReligiousConservative|WhiteIdentitarian,White Identitarian
usgBdw0FjIg,32985 - 32998,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,LGBT|SocialJustice,LGBT
uskqYt5eOCE,32999 - 33031,0,1,0,0,0,1,1,3,2023-08-10T14:52:22,"Race_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,PartisanRight|WhiteIdentitarian,White Identitarian
utejfO27FKQ,33074 - 33099,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,LGBT|SocialJustice,LGBT
uuKNkKmXLSY,33100 - 33103,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
uvaekTvF7HA,33134 - 33137,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|PartisanRight,AntiSJW
uvxBnGgCsBs,33168 - 33168,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,WhiteIdentitarian,White Identitarian
uwIn4waGNS4,37083 - 37093,0,0,0,0,0,0,1,1,2023-08-10T14:52:22,Anti-semitism_PRED,Hate,SocialJustice|Socialist,Social Justice
ux32oZAvtWQ,33169 - 33170,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Black|SocialJustice,Social Justice
uzlYv53zzz0,33201 - 33243,0,1,0,1,0,0,0,2,2023-08-10T14:52:22,"Race_PRED, Gender Identity/Sexual Orientation_PRED",Hate,LGBT|SocialJustice,LGBT
v1lH5Ts7j3w,33290 - 33315,1,0,1,0,0,0,0,2,2023-08-10T14:52:22,"Religion_PRED, Gender_PRED",Hate,Mainstream News,Mainstream News
v3tgvSY1UL4,33358 - 33394,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,LGBT|SocialJustice,LGBT
v58TLBiAqlE,33413 - 33413,0,0,0,0,1,0,0,1,2023-08-10T14:52:22,Immigration_PRED,Hate,Mainstream News,Mainstream News
v8Ytb3-XFE8,33434 - 33459,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,SocialJustice,Social Justice
v8oqAEKi9yo,33414 - 33433,0,1,0,1,0,0,0,2,2023-08-10T14:52:22,"Race_PRED, Gender Identity/Sexual Orientation_PRED",Hate,LGBT|SocialJustice,LGBT
v9xmquHEEzQ,33460 - 33517,1,1,0,0,0,1,1,4,2023-08-10T14:52:22,"Religion_PRED, Race_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,Black|SocialJustice,Social Justice
vAXD1rDtpxM,33575 - 33707,1,1,0,0,0,1,1,4,2023-08-10T14:52:22,"Religion_PRED, Race_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,WhiteIdentitarian,White Identitarian
vAmpF_VpKSY,33518 - 33537,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,PartisanLeft|SocialJustice,Social Justice
vC8DPnEFA-Q,33708 - 33822,0,1,1,0,0,1,1,4,2023-08-10T14:52:22,"Race_PRED, Gender_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,WhiteIdentitarian,White Identitarian
vDFnQ5BbTyY,33944 - 33982,0,0,1,0,0,0,0,1,2023-08-10T14:52:22,Gender_PRED,Hate,PartisanLeft|SocialJustice,Social Justice
vGFrzE7-qNo,34143 - 34187,1,1,1,0,0,0,0,3,2023-08-10T14:52:22,"Religion_PRED, Race_PRED, Gender_PRED",Hate,Mainstream News,Mainstream News
vIBvATi7geM,34592 - 34610,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,PartisanLeft|SocialJustice,Social Justice
vJszQb5jy3s,34190 - 34515,1,1,0,1,0,1,1,5,2023-08-10T14:52:22,"Religion_PRED, Race_PRED, Gender Identity/Sexual Orientation_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,AntiSJW,AntiSJW
vJvj_ZkGINc,34516 - 34518,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,PartisanRight|WhiteIdentitarian,White Identitarian
vLIJk5xP1Bk,34558 - 34560,0,0,0,0,1,0,0,1,2023-08-10T14:52:22,Immigration_PRED,Hate,AntiSJW|WhiteIdentitarian,White Identitarian
vM6Z-wp3Qw0,34570 - 34570,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
vMZQyNe6DAo,34571 - 34572,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
vNwClEzz3-g,34612 - 34612,0,0,0,0,0,0,1,1,2023-08-10T14:52:22,Anti-semitism_PRED,Hate,Mainstream News,Mainstream News
vOgIOTenmrs,34613 - 34626,0,1,1,0,0,0,0,2,2023-08-10T14:52:22,"Race_PRED, Gender_PRED",Hate,AntiSJW,AntiSJW
vOu2kw8hTLc,34669 - 34671,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Black|SocialJustice,Social Justice
vPG6odNWQZQ,34672 - 34675,1,0,0,0,0,0,0,1,2023-08-10T14:52:22,Religion_PRED,Hate,AntiSJW|PartisanRight,AntiSJW
vQqXZRK-WmU,34716 - 34716,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
vRBsaJPkt2Q,34717 - 34760,0,0,1,1,0,0,0,2,2023-08-10T14:52:22,"Gender_PRED, Gender Identity/Sexual Orientation_PRED",Hate,LGBT|PartisanLeft|SocialJustice|Socialist,LGBT
vRYvEHNgtPw,34769 - 34807,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,PartisanLeft|SocialJustice,Social Justice
vWY8bN9UMJ8,34927 - 34930,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|PartisanRight,AntiSJW
vZS7phVtU1o,34982 - 35111,0,1,1,1,0,0,0,3,2023-08-10T14:52:22,"Race_PRED, Gender_PRED, Gender Identity/Sexual Orientation_PRED",Hate,LGBT|SocialJustice,LGBT
vdN_Dtchis4,34010 - 34011,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,PartisanLeft|SocialJustice,Social Justice
vdgavEmL60g,33983 - 34009,1,0,0,0,1,1,1,4,2023-08-10T14:52:22,"Religion_PRED, Immigration_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,AntiSJW,AntiSJW
vgS3C-twbw4,34189 - 34189,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,WhiteIdentitarian,White Identitarian
vgkgNgn3t-c,34188 - 34188,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
vjzWg1PNrJU,34535 - 34541,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
vnSWP3p0WtM,34574 - 34575,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
voiivxS3X3I,34627 - 34668,0,1,1,1,0,0,0,3,2023-08-10T14:52:22,"Race_PRED, Gender_PRED, Gender Identity/Sexual Orientation_PRED",Hate,LGBT|SocialJustice,LGBT
vqgfGEvqvUA,34611 - 34611,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|WhiteIdentitarian,White Identitarian
vrdGTkfSyw0,34761 - 34768,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News|PartisanLeft|SocialJustice,Social Justice
vsBLp5yhS-Y,34808 - 34840,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,PartisanLeft|SocialJustice,Social Justice
vssSLP5osQs,34841 - 34845,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,AntiSJW,AntiSJW
vtkzeThFxlc,34846 - 34865,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,LGBT|SocialJustice,LGBT
vxiOODTkxoU,34963 - 34977,1,0,0,0,0,0,1,2,2023-08-10T14:52:22,"Religion_PRED, Anti-semitism_PRED",Hate,AntiSJW|PartisanRight|ReligiousConservative,AntiSJW
w-qUXXBruQk,35141 - 35141,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Conspiracy|LGBT,LGBT
w4u1_MVaf0Q,35153 - 35181,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Educational|SocialJustice,Social Justice
w5syhwY8G6g,35270 - 35280,0,0,1,1,0,0,0,2,2023-08-10T14:52:22,"Gender_PRED, Gender Identity/Sexual Orientation_PRED",Hate,AntiSJW,AntiSJW
w6ExQftItQg,35287 - 35404,1,1,0,0,0,1,1,4,2023-08-10T14:52:22,"Religion_PRED, Race_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,WhiteIdentitarian,White Identitarian
w6Htkgj9hVs,35405 - 35405,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|PartisanRight,AntiSJW
w7P9kWzbh7Y,35406 - 35409,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiTheist|SocialJustice,Social Justice
wDggtFRQm-Q,36025 - 36026,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
wHt4p7Vj20E,36121 - 36121,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,AntiSJW|LGBT,LGBT
wJ853_loleo,36141 - 36142,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News|PartisanLeft|SocialJustice,Social Justice
wJJ99jCHs0o,36143 - 36148,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,AntiSJW|PartisanRight,AntiSJW
wJXbSG7j6Mk,36206 - 36208,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,SocialJustice,Social Justice
wMG6V01QpPE,36222 - 36233,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,Black|PartisanLeft|SocialJustice,Social Justice
wMzJ1afYabY,36238 - 36259,0,0,0,0,0,0,1,1,2023-08-10T14:52:22,Anti-semitism_PRED,Hate,AntiSJW|WhiteIdentitarian,White Identitarian
wN1I_SXOYZ8,36270 - 36271,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
wNmHjnakCss,36325 - 36325,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|PartisanRight,AntiSJW
wPgbUM3aPKM,36353 - 36374,1,0,0,0,0,0,0,1,2023-08-10T14:52:22,Religion_PRED,Hate,AntiSJW|PartisanRight,AntiSJW
wPiUZl-Ukio,36375 - 36376,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,WhiteIdentitarian,White Identitarian
wQ0HWFa2Td8,37023 - 37023,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|PartisanRight,AntiSJW
wQ4XANpvdn4,36377 - 36377,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|WhiteIdentitarian,White Identitarian
wQJ2uIzVDqo,36434 - 36440,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,AntiSJW|AntiTheist,AntiSJW
wUWl-FwUKEc,36487 - 36492,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,WhiteIdentitarian,White Identitarian
wV33R1zC4YA,36493 - 36496,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiTheist|SocialJustice,Social Justice
wWCsQ9kDPb8,36550 - 36550,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,WhiteIdentitarian,White Identitarian
wXWZTrTFisU,36703 - 36723,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,LGBT|SocialJustice,LGBT
wYMThD49INo,36724 - 36724,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
wZQIyKcVy9w,36806 - 36806,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|PartisanRight,AntiSJW
wZd0G2uTVzc,36765 - 36802,1,0,0,0,0,1,1,3,2023-08-10T14:52:22,"Religion_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,Conspiracy|ReligiousConservative|WhiteIdentitarian,White Identitarian
wayWiLa9Pfg,35437 - 35441,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,LGBT|SocialJustice,LGBT
wbZ7r3o7CXE,35655 - 35967,0,1,1,1,0,1,1,5,2023-08-10T14:52:22,"Race_PRED, Gender_PRED, Gender Identity/Sexual Orientation_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,WhiteIdentitarian,White Identitarian
wcn3_V2_rJ0,35973 - 36011,0,0,0,0,1,1,1,3,2023-08-10T14:52:22,"Immigration_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,AntiSJW|PartisanRight|WhiteIdentitarian,White Identitarian
wdahDTvo94M,36023 - 36024,0,0,0,0,0,0,1,1,2023-08-10T14:52:22,Anti-semitism_PRED,Hate,AntiSJW,AntiSJW
we5l3OV00eU,36027 - 36031,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News|PartisanLeft|SocialJustice,Social Justice
wfuspTEzq5U,36046 - 36052,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,LGBT|SocialJustice,LGBT
wga87CDRyog,36053 - 36112,1,0,0,0,0,0,1,2,2023-08-10T14:52:22,"Religion_PRED, Anti-semitism_PRED",Hate,SocialJustice,Social Justice
wgbte0ItWsA,36113 - 36118,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,Conspiracy|LGBT,LGBT
wimpV_s_g8k,36122 - 36137,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,LGBT|SocialJustice,LGBT
wj5Bp3iMkRQ,36138 - 36140,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,WhiteIdentitarian,White Identitarian
wkgX4GDOpqE,36209 - 36214,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Black|SocialJustice,Social Justice
wlJebhgWwEA,36216 - 36221,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW|PartisanRight,AntiSJW
wmhBruWsTaU,36234 - 36237,1,0,0,0,0,0,0,1,2023-08-10T14:52:22,Religion_PRED,Hate,AntiSJW|AntiTheist,AntiSJW
wq6VkzIKQ8E,36378 - 36398,0,1,1,1,0,1,1,5,2023-08-10T14:52:22,"Race_PRED, Gender_PRED, Gender Identity/Sexual Orientation_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,AntiTheist|SocialJustice|Socialist,Social Justice
wqdaWttXBIg,36399 - 36433,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiTheist|SocialJustice|Socialist,Social Justice
wrBsPdJJdOY,36441 - 36441,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,Mainstream News,Mainstream News
wt2GMDY8XsI,36446 - 36460,0,0,1,1,0,0,0,2,2023-08-10T14:52:22,"Gender_PRED, Gender Identity/Sexual Orientation_PRED",Hate,LGBT,LGBT
wtgWWecBFbA,36461 - 36467,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,LGBT|SocialJustice,LGBT
wuUdJHPm5NU,36481 - 36486,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
wwgAsvCdI9A,36551 - 36589,1,0,0,0,0,0,1,2,2023-08-10T14:52:22,"Religion_PRED, Anti-semitism_PRED",Hate,PartisanLeft|SocialJustice,Social Justice
wzhG5W6tfxk,36803 - 36805,0,0,0,1,0,0,0,1,2023-08-10T14:52:22,Gender Identity/Sexual Orientation_PRED,Hate,AntiSJW|PartisanRight|WhiteIdentitarian,White Identitarian
x-EeGbL0qv0,36815 - 36821,0,0,1,0,0,0,0,1,2023-08-10T14:52:22,Gender_PRED,Hate,Mainstream News,Mainstream News
x26A57P5VFY,36822 - 36837,0,0,0,0,0,0,1,1,2023-08-10T14:52:22,Anti-semitism_PRED,Hate,PartisanRight|WhiteIdentitarian,White Identitarian
x2OlITx01Sg,36838 - 36847,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,LGBT|SocialJustice,LGBT
x2QpP_kUyvI,36848 - 36850,0,1,0,0,0,0,0,1,2023-08-10T14:52:22,Race_PRED,Hate,PartisanLeft|SocialJustice,Social Justice
x3VCDB5iX2o,36851 - 36868,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,LGBT|SocialJustice,LGBT
x74-xXzCt_Q,36874 - 36893,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
x74VF2MzPaY,36894 - 36926,0,1,0,1,0,0,1,3,2023-08-10T14:52:22,"Race_PRED, Gender Identity/Sexual Orientation_PRED, Anti-semitism_PRED",Hate,PartisanRight|WhiteIdentitarian,White Identitarian
x7OnsuRsmrQ,37037 - 37072,0,1,1,0,0,0,0,2,2023-08-10T14:52:22,"Race_PRED, Gender_PRED",Hate,WhiteIdentitarian,White Identitarian
x8a12sqgQjc,37547 - 37597,1,1,1,0,1,1,1,6,2023-08-10T14:52:22,"Religion_PRED, Race_PRED, Gender_PRED, Immigration_PRED, Ethnicity/Identitarian/Nationalism_PRED, Anti-semitism_PRED",Hate,WhiteIdentitarian,White Identitarian
x9BOflELn4M,37598 - 37620,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,SocialJustice,Social Justice
xC960qPwi2g,37709 - 37711,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,PartisanLeft|SocialJustice,Social Justice
xCncYktm5SE,37712 - 37729,0,1,0,0,0,1,0,2,2023-08-10T14:52:22,"Race_PRED, Ethnicity/Identitarian/Nationalism_PRED",Hate,WhiteIdentitarian,White Identitarian
xDFLjbXkP7k,37747 - 37747,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,PartisanLeft|SocialJustice,Social Justice
xDgaAs359oE,37748 - 37781,0,1,1,1,0,1,0,4,2023-08-10T14:52:22,"Race_PRED, Gender_PRED, Gender Identity/Sexual Orientation_PRED, Ethnicity/Identitarian/Nationalism_PRED",Hate,PartisanLeft|SocialJustice,Social Justice
xEkYLxuC2ds,37073 - 37075,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiSJW,AntiSJW
xJLTXmHuEbI,37838 - 37849,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,PartisanRight|WhiteIdentitarian,White Identitarian
xLMzZgHIZOU,37851 - 37867,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,AntiTheist|SocialJustice|Socialist,Social Justice
xMXaLxuyHlw,38113 - 38121,0,0,0,0,0,0,0,0,2023-08-10T14:52:22,,Non Hate,LGBT|SocialJustice,LGBT
